2015-01-29 23:08:02.716000,2015-01-29 23:08:09.235000
2015-01-29 23:08:12.595000,2015-01-29 23:08:19.174500
2015-01-29 23:08:39.553000,2015-01-29 23:08:46.133000
2015-01-29 23:09:02.172000,2015-01-29 23:09:08.831000
2015-01-29 23:09:12.231000,2015-01-29 23:09:19.790500
2015-01-29 23:09:31.010000,2015-01-29 23:09:49.109000
2015-01-29 23:10:10.827000,2015-01-29 23:10:17.667000
2015-01-29 23:10:20.806500,2015-01-29 23:10:27.726000
2015-01-29 23:10:31.526000,2015-01-29 23:10:38.365500
2015-01-29 23:11:34.562000,2015-01-29 23:11:47.081000
2015-01-29 23:11:58.200000,2015-01-29 23:12:06.000000
2015-01-29 23:12:09.639500,2015-01-29 23:12:17.399000
2015-01-29 23:12:21.438500,2015-01-29 23:12:32.978000
2015-01-29 23:13:37.893500,2015-01-29 23:13:48.653000
2015-01-29 23:14:10.611500,2015-01-29 23:14:22.071000
2015-01-29 23:14:50.589000,2015-01-29 23:15:10.447500
2015-01-29 23:15:25.186500,2015-01-29 23:15:37.646000
2015-01-29 23:15:41.645500,2015-01-29 23:15:49.065000
2015-01-29 23:15:56.424500,2015-01-29 23:16:08.084000
2015-01-29 23:16:47.441000,2015-01-29 23:16:55.100500
2015-01-29 23:17:04.760000,2015-01-29 23:17:16.139000
2015-01-29 23:18:53.613000,2015-01-29 23:19:18.231000
2015-01-29 23:19:22.491000,2015-01-29 23:19:30.930000
2015-01-29 23:19:43.009500,2015-01-29 23:20:01.548000
2015-01-29 23:20:13.087500,2015-01-29 23:20:36.706000
2015-01-29 23:21:02.624000,2015-01-29 23:21:10.784000
2015-01-29 23:21:14.623500,2015-01-29 23:21:30.022500
2015-01-29 23:21:33.902000,2015-01-29 23:21:42.581500
2015-01-29 23:21:50.481000,2015-01-29 23:22:09.380000
2015-01-29 23:23:51.133000,2015-01-29 23:24:04.032000
2015-01-29 23:24:07.992000,2015-01-29 23:24:15.791500
2015-01-29 23:24:40.750000,2015-01-29 23:24:53.449000
2015-01-29 23:27:29.119000,2015-01-29 23:27:37.618000
2015-01-29 23:29:08.412000,2015-01-29 23:29:15.332000
2015-01-29 23:32:06.640500,2015-01-29 23:32:28.299000
2015-01-29 23:34:28.951000,2015-01-29 23:34:52.289500
2015-01-29 23:35:02.829000,2015-01-29 23:35:17.248000
2015-01-29 23:35:38.526500,2015-01-29 23:35:46.426000
2015-01-29 23:37:10.880000,2015-01-29 23:37:18.860000
2015-01-29 23:38:21.155500,2015-01-29 23:38:44.714000
